ID,OfficialViols,AEP,RepairCount,RepairCost,ClassB_count,ClassB,ClassC_count,ClassC,SumViols,ViolsDiff
119712,,,,,,,1,1,1,
119713,,,,,,,2,2,2,
119714,,,,,,,2,2,2,
119715,,,,,,,1,1,1,
119716,,,,,,,1,1,1,
119717,,,,,,,2,2,2,
119718,,,,,,,2,2,2,
119719,,,,,,,1,1,1,
119720,,,,,,,1,1,1,
119721,,,,,,,1,1,1,
119722,,,,,,,1,1,1,
119723,,,,,,,1,1,1,
119724,,,,,,,4,4,4,
119725,,,,,,,1,1,1,
119726,,,,,,,4,4,4,
119727,,,,,,,1,1,1,
119728,,,,,,,1,1,1,
119729,,,,,,,1,1,1,
119730,,,,,,,1,1,1,
119731,,,,,,,1,1,1,
119732,,,,,,,1,1,1,
119733,,,,,,,2,2,2,
119734,,,,,,,1,1,1,
119735,,,,,,,2,2,2,
119736,,,,,,,1,1,1,
119737,,,,,,,4,4,4,
119738,,,,,,,2,2,2,
119739,,,,,,,1,1,1,
119740,,,,,,,4,4,4,
119741,,,,,,,3,3,3,
119742,,,,,,,1,1,1,
119743,,,,,,,1,1,1,
119744,,,,,,,2,2,2,
119745,,,,,,,1,1,1,
119746,,,,,,,1,1,1,
119747,,,,,,,1,1,1,
119748,,,,,,,1,1,1,
119749,,,,,,,1,1,1,
119750,,,,,,,10,10,10,
119751,,,,,,,1,1,1,
119752,,,,,,,3,3,3,
119753,,,,,,,1,1,1,
119754,,,,,,,2,2,2,
119755,,,,,,,1,1,1,
119756,,,,,,,1,1,1,
119757,,,,,,,2,2,2,
119758,,,,,,,2,2,2,
119759,,,,,,,2,2,2,
119760,,,,,,,1,1,1,
119761,,,,,,,2,2,2,
119762,,,,,,,1,1,1,
119763,,,,,,,1,1,1,
119764,,,,,,,3,3,3,
119765,,,,,,,1,1,1,
119766,,,,,,,1,1,1,
119767,,,,,,,1,1,1,
119768,,,,,,,1,1,1,
119769,,,,,,,1,1,1,
119770,,,,,,,1,1,1,
119771,,,,,,,1,1,1,
119772,,,,,,,1,1,1,
119773,,,,,,,5,5,5,
119774,,,,,,,1,1,1,
119775,,,,,,,3,3,3,
119776,,,,,,,2,2,2,
119777,,,,,,,2,2,2,
119778,,,,,,,1,1,1,
119779,,,,,,,1,1,1,
119780,,,,,,,1,1,1,
119781,,,,,,,1,1,1,
119782,,,,,,,1,1,1,
119783,,,,,,,2,2,2,
119784,,,,,,,2,2,2,
119785,,,,,,,1,1,1,
119786,,,,,,,1,1,1,
119787,,,,,,,2,2,2,
119788,,,,,,,2,2,2,
119789,,,,,,,1,1,1,
119790,,,,,,,1,1,1,
119791,,,,,,,2,2,2,
119792,,,,,,,6,6,6,
119793,,,,,,,2,2,2,
119794,,,,,,,8,8,8,
119795,,,,,,,2,2,2,
119796,,,,,,,1,1,1,
119797,,,,,,,1,1,1,
119798,,,,,,,25,25,25,
119799,,,,,,,1,1,1,
119800,,,,,,,1,1,1,
119801,,,,,,,1,1,1,
119802,,,,,,,3,3,3,
119803,,,,,,,4,4,4,
119804,,,,,,,1,1,1,
119805,,,,,,,1,1,1,
119806,,,,,,,2,2,2,
119807,,,,,,,2,2,2,
119808,,,,,,,1,1,1,
119809,,,,,,,1,1,1,
119810,,,,,,,4,4,4,
119811,,,,,,,4,4,4,
119812,,,,,,,2,2,2,
119813,,,,,,,2,2,2,
119814,,,,,,,1,1,1,
119815,,,,,,,1,1,1,
119816,,,,,,,1,1,1,
119817,,,,,,,1,1,1,
119818,,,,,,,13,13,13,
119819,,,,,,,3,3,3,
119820,,,,,,,1,1,1,
119821,,,,,,,3,3,3,
119822,,,,,,,1,1,1,
119823,,,,,,,1,1,1,
119824,,,,,,,1,1,1,
119825,,,,,,,1,1,1,
119826,,,,,,,1,1,1,
119827,,,,,,,3,3,3,
119828,,,,,,,3,3,3,
119829,,,,,,,1,1,1,
119830,,,,,,,2,2,2,
119831,,,,,,,1,1,1,
119832,,,,,,,2,2,2,
119833,,,,,,,1,1,1,
119834,,,,,,,1,1,1,
119835,,,,,,,1,1,1,
119836,,,,,,,6,6,6,
119837,,,,,,,1,1,1,
119838,,,,,,,2,2,2,
119839,,,,,,,14,14,14,
119840,,,,,,,4,4,4,
119841,,,,,,,1,1,1,
119842,,,,,,,2,2,2,
119843,,,,,,,2,2,2,
119844,,,,,,,3,3,3,
119845,,,,,,,1,1,1,
119846,,,,,,,3,3,3,
119847,,,,,,,2,2,2,
119848,,,,,,,2,2,2,
119849,,,,,,,1,1,1,
119850,,,,,,,2,2,2,
119851,,,,,,,1,1,1,
119852,,,,,,,1,1,1,
119853,,,,,,,1,1,1,
119854,,,,,,,2,2,2,
119855,,,,,,,1,1,1,
119856,,,,,,,3,3,3,
119857,,,,,,,4,4,4,
119858,,,,,,,1,1,1,
119859,,,,,,,7,7,7,
119860,,,,,,,1,1,1,
119861,,,,,,,1,1,1,
119862,,,,,,,2,2,2,
119863,,,,,,,2,2,2,
119864,,,,,,,2,2,2,
119865,,,,,,,1,1,1,
119866,,,,,,,3,3,3,
119867,,,,,,,3,3,3,
119868,,,,,,,4,4,4,
119869,,,,,,,1,1,1,
119870,,,,,,,1,1,1,
119871,,,,,,,1,1,1,
119872,,,,,,,1,1,1,
119873,,,,,,,2,2,2,
119874,,,,,,,1,1,1,
119875,,,,,,,2,2,2,
119876,,,,,,,1,1,1,
119877,,,,,,,2,2,2,
119878,,,,,,,1,1,1,
119879,,,,,,,1,1,1,
119880,,,,,,,1,1,1,
119881,,,,,,,2,2,2,
119882,,,,,,,2,2,2,
119883,,,,,,,1,1,1,
119884,,,,,,,1,1,1,
119885,,,,,,,1,1,1,
119886,,,,,,,1,1,1,
119887,,,,,,,2,2,2,
119888,,,,,,,1,1,1,
119889,,,,,,,1,1,1,
119890,,,,,,,3,3,3,
119891,,,,,,,1,1,1,
119892,,,,,,,3,3,3,
119893,,,,,,,1,1,1,
119894,,,,,,,2,2,2,
119895,,,,,,,4,4,4,
119896,,,,,,,2,2,2,
119897,,,,,,,1,1,1,
119898,,,,,,,1,1,1,
119899,,,,,,,3,3,3,
119900,,,,,,,1,1,1,
119901,,,,,,,1,1,1,
119902,,,,,,,1,1,1,
119903,,,,,,,1,1,1,
119904,,,,,,,3,3,3,
119905,,,,,,,1,1,1,
119906,,,,,,,1,1,1,
119907,,,,,,,1,1,1,
119908,,,,,,,1,1,1,
119909,,,,,,,1,1,1,
119910,,,,,,,4,4,4,
119911,,,,,,,1,1,1,
119912,,,,,,,11,11,11,
119913,,,,,,,1,1,1,
119914,,,,,,,1,1,1,
119915,,,,,,,1,1,1,
119916,,,,,,,2,2,2,
119917,,,,,,,1,1,1,
119918,,,,,,,2,2,2,
119919,,,,,,,1,1,1,
119920,,,,,,,1,1,1,
119921,,,,,,,1,1,1,
119922,,,,,,,1,1,1,
119923,,,,,,,1,1,1,
119924,,,,,,,1,1,1,
119925,,,,,,,1,1,1,
119926,,,,,,,1,1,1,
119927,,,,,,,1,1,1,
119928,,,,,,,2,2,2,
119929,,,,,,,1,1,1,
119930,,,,,,,1,1,1,
119931,,,,,,,1,1,1,
119932,,,,,,,1,1,1,
119933,,,,,,,1,1,1,
119934,,,,,,,3,3,3,
119935,,,,,,,2,2,2,
119936,,,,,,,1,1,1,
119937,,,,,,,1,1,1,
119938,,,,,,,1,1,1,
119939,,,,,,,2,2,2,
119940,,,,,,,1,1,1,
119941,,,,,,,1,1,1,
119942,,,,,,,1,1,1,
119943,,,,,,,2,2,2,
119944,,,,,,,1,1,1,
119945,,,,,,,1,1,1,
119946,,,,,,,3,3,3,
119947,,,,,,,1,1,1,
119948,,,,,,,5,5,5,
119949,,,,,,,1,1,1,
119950,,,,,,,2,2,2,
119951,,,,,,,1,1,1,
119952,,,,,,,2,2,2,
119953,,,,,,,1,1,1,
119954,,,,,,,1,1,1,
119955,,,,,,,5,5,5,
119956,,,,,,,1,1,1,
119957,,,,,,,1,1,1,
119958,,,,,,,5,5,5,
119959,,,,,,,2,2,2,
119960,,,,,,,2,2,2,
119961,,,,,,,1,1,1,
119962,,,,,,,5,5,5,
119963,,,,,,,1,1,1,
119964,,,,,,,1,1,1,
119965,,,,,,,2,2,2,
119966,,,,,,,2,2,2,
119967,,,,,,,1,1,1,
119968,,,,,,,1,1,1,
119969,,,,,,,1,1,1,
119970,,,,,,,1,1,1,
119971,,,,,,,1,1,1,
119972,,,,,,,2,2,2,
119973,,,,,,,1,1,1,
119974,,,,,,,1,1,1,
119975,,,,,,,1,1,1,
119976,,,,,,,2,2,2,
119977,,,,,,,1,1,1,
119978,,,,,,,2,2,2,
119979,,,,,,,1,1,1,
119980,,,,,,,1,1,1,
119981,,,,,,,3,3,3,
119982,,,,,,,2,2,2,
119983,,,,,,,2,2,2,
119984,,,,,,,1,1,1,
119985,,,,,,,3,3,3,
119986,,,,,,,2,2,2,
119987,,,,,,,1,1,1,
119988,,,,,,,1,1,1,
119989,,,,,,,2,2,2,
119990,,,,,,,1,1,1,
119991,,,,,,,1,1,1,
119992,,,,,,,3,3,3,
119993,,,,,,,2,2,2,
119994,,,,,,,2,2,2,
119995,,,,,,,2,2,2,
119996,,,,,,,1,1,1,
119997,,,,,,,3,3,3,
119998,,,,,,,2,2,2,
119999,,,,,,,2,2,2,
120000,,,,,,,1,1,1,
120001,,,,,,,1,1,1,
120002,,,,,,,8,8,8,
120003,,,,,,,1,1,1,
120004,,,,,,,2,2,2,
120005,,,,,,,2,2,2,
120006,,,,,,,1,1,1,
120007,,,,,,,2,2,2,
120008,,,,,,,7,7,7,
120009,,,,,,,2,2,2,
120010,,,,,,,2,2,2,
120011,,,,,,,4,4,4,
120012,,,,,,,1,1,1,
120013,,,,,,,2,2,2,
120014,,,,,,,1,1,1,
120015,,,,,,,1,1,1,
120016,,,,,,,1,1,1,
120017,,,,,,,1,1,1,
120018,,,,,,,6,6,6,
120019,,,,,,,2,2,2,
120020,,,,,,,1,1,1,
120021,,,,,,,1,1,1,
120022,,,,,,,1,1,1,
120023,,,,,,,1,1,1,
120024,,,,,,,1,1,1,
120025,,,,,,,1,1,1,
120026,,,,,,,1,1,1,
120027,,,,,,,3,3,3,
120028,,,,,,,1,1,1,
120029,,,,,,,1,1,1,
120030,,,,,,,1,1,1,
120031,,,,,,,1,1,1,
120032,,,,,,,4,4,4,
120033,,,,,,,3,3,3,
120034,,,,,,,1,1,1,
120035,,,,,,,1,1,1,
120036,,,,,,,1,1,1,
120037,,,,,,,4,4,4,
120038,,,,,,,1,1,1,
120039,,,,,,,1,1,1,
120040,,,,,,,1,1,1,
120041,,,,,,,1,1,1,
120042,,,,,,,1,1,1,
120043,,,,,,,1,1,1,
120044,,,,,,,1,1,1,
120045,,,,,,,1,1,1,
120046,,,,,,,1,1,1,
120047,,,,,,,1,1,1,
120048,,,,,,,3,3,3,
120049,,,,,,,1,1,1,
120050,,,,,,,2,2,2,
120051,,,,,,,1,1,1,
120052,,,,,,,2,2,2,
120053,,,,,,,1,1,1,
120054,,,,,,,1,1,1,
120055,,,,,,,4,4,4,
120056,,,,,,,2,2,2,
120057,,,,,,,3,3,3,
120058,,,,,,,2,2,2,
120059,,,,,,,1,1,1,
120060,,,,,,,1,1,1,
120061,,,,,,,1,1,1,
120062,,,,,,,1,1,1,
120063,,,,,,,2,2,2,
120064,,,,,,,1,1,1,
120065,,,,,,,2,2,2,
120066,,,,,,,1,1,1,
120067,,,,,,,2,2,2,
120068,,,,,,,2,2,2,
120069,,,,,,,1,1,1,
120070,,,,,,,1,1,1,
120071,,,,,,,1,1,1,
120072,,,,,,,1,1,1,
120073,,,,,,,2,2,2,
120074,,,,,,,1,1,1,
120075,,,,,,,2,2,2,
120076,,,,,,,1,1,1,
120077,,,,,,,1,1,1,
120078,,,,,,,1,1,1,
120079,,,,,,,1,1,1,
120080,,,,,,,2,2,2,
120081,,,,,,,1,1,1,
120082,,,,,,,4,4,4,
120083,,,,,,,2,2,2,
120084,,,,,,,1,1,1,
120085,,,,,,,1,1,1,
120086,,,,,,,2,2,2,
120087,,,,,,,1,1,1,
120088,,,,,,,1,1,1,
120089,,,,,,,2,2,2,
120090,,,,,,,2,2,2,
120091,,,,,,,1,1,1,
120092,,,,,,,1,1,1,
120093,,,,,,,4,4,4,
120094,,,,,,,1,1,1,
120095,,,,,,,1,1,1,
120096,,,,,,,1,1,1,
120097,,,,,,,6,6,6,
120098,,,,,,,4,4,4,
120099,,,,,,,1,1,1,
120100,,,,,,,1,1,1,
120101,,,,,,,1,1,1,
120102,,,,,,,8,8,8,
120103,,,,,,,2,2,2,
120104,,,,,,,2,2,2,
120105,,,,,,,2,2,2,
120106,,,,,,,1,1,1,
120107,,,,,,,7,7,7,
120108,,,,,,,2,2,2,
120109,,,,,,,1,1,1,
120110,,,,,,,2,2,2,
120111,,,,,,,1,1,1,
120112,,,,,,,6,6,6,
120113,,,,,,,1,1,1,
120114,,,,,,,1,1,1,
120115,,,,,,,1,1,1,
120116,,,,,,,2,2,2,
120117,,,,,,,1,1,1,
120118,,,,,,,1,1,1,
120119,,,,,,,1,1,1,
120120,,,,,,,1,1,1,
120121,,,,,,,1,1,1,
120122,,,,,,,1,1,1,
120123,,,,,,,1,1,1,
120124,,,,,,,3,3,3,
120125,,,,,,,2,2,2,
120126,,,,,,,1,1,1,
120127,,,,,,,4,4,4,
120128,,,,,,,1,1,1,
120129,,,,,,,1,1,1,
120130,,,,,,,1,1,1,
120131,,,,,,,2,2,2,
120132,,,,,,,1,1,1,
120133,,,,,,,2,2,2,
120134,,,,,,,2,2,2,
120135,,,,,,,2,2,2,
120136,,,,,,,2,2,2,
120137,,,,,,,16,16,16,
120138,,,,,,,1,1,1,
120139,,,,,,,1,1,1,
120140,,,,,,,1,1,1,
120141,,,,,,,1,1,1,
120142,,,,,,,4,4,4,
120143,,,,,,,3,3,3,
120144,,,,,,,1,1,1,
120145,,,,,,,1,1,1,
120146,,,,,,,1,1,1,
120147,,,,,,,1,1,1,
120148,,,,,,,1,1,1,
120149,,,,,,,1,1,1,
120150,,,,,,,2,2,2,
120151,,,,,,,1,1,1,
120152,,,,,,,1,1,1,
120153,,,,,,,1,1,1,
120154,,,,,,,1,1,1,
120155,,,,,,,1,1,1,
120156,,,,,,,2,2,2,
120157,,,,,,,1,1,1,
120158,,,,,,,1,1,1,
120159,,,,,,,1,1,1,
120160,,,,,,,12,12,12,
120161,,,,,,,1,1,1,
120162,,,,,,,2,2,2,
120163,,,,,,,4,4,4,
120164,,,,,,,2,2,2,
120165,,,,,,,2,2,2,
120166,,,,,,,2,2,2,
120167,,,,,,,1,1,1,
120168,,,,,,,2,2,2,
120169,,,,,,,2,2,2,
120170,,,,,,,5,5,5,
120171,,,,,,,2,2,2,
120172,,,,,,,2,2,2,
120173,,,,,,,1,1,1,
120174,,,,,,,3,3,3,
120175,,,,,,,4,4,4,
120176,,,,,,,1,1,1,
120177,,,,,,,1,1,1,
120178,,,,,,,1,1,1,
120179,,,,,,,1,1,1,
120180,,,,,,,1,1,1,
120181,,,,,,,1,1,1,
120182,,,,,,,2,2,2,
120183,,,,,,,1,1,1,
120184,,,,,,,1,1,1,
120185,,,,,,,3,3,3,
120186,,,,,,,3,3,3,
120187,,,,,,,7,7,7,
120188,,,,,,,4,4,4,
120189,,,,,,,1,1,1,
120190,,,,,,,2,2,2,
120191,,,,,,,1,1,1,
120192,,,,,,,2,2,2,
120193,,,,,,,17,17,17,
120194,,,,,,,1,1,1,
120195,,,,,,,6,6,6,
120196,,,,,,,3,3,3,
120197,,,,,,,1,1,1,
120198,,,,,,,2,2,2,
120199,,,,,,,1,1,1,
120200,,,,,,,1,1,1,
120201,,,,,,,1,1,1,
120202,,,,,,,2,2,2,
120203,,,,,,,2,2,2,
120204,,,,,,,1,1,1,
120205,,,,,,,3,3,3,
120206,,,,,,,3,3,3,
120207,,,,,,,3,3,3,
120208,,,,,,,1,1,1,
120209,,,,,,,1,1,1,
120210,,,,,,,1,1,1,
120211,,,,,,,1,1,1,
120212,,,,,,,1,1,1,
120213,,,,,,,1,1,1,
120214,,,,,,,1,1,1,
120215,,,,,,,23,23,23,
120216,,,,,,,1,1,1,
120217,,,,,,,1,1,1,
120218,,,,,,,1,1,1,
120219,,,,,,,1,1,1,
120220,,,,,,,4,4,4,
120221,,,,,,,1,1,1,
120222,,,,,,,1,1,1,
120223,,,,,,,3,3,3,
120224,,,,,,,1,1,1,
120225,,,,,,,1,1,1,
120226,,,,,,,3,3,3,
120227,,,,,,,2,2,2,
120228,,,,,,,1,1,1,
120229,,,,,,,1,1,1,
120230,,,,,,,2,2,2,
120231,,,,,,,1,1,1,
120232,,,,,,,9,9,9,
120233,,,,,,,2,2,2,
120234,,,,,,,1,1,1,
120235,,,,,,,1,1,1,
120236,,,,,,,3,3,3,
120237,,,,,,,2,2,2,
120238,,,,,,,1,1,1,
120239,,,,,,,2,2,2,
120240,,,,,,,1,1,1,
120241,,,,,,,1,1,1,
120242,,,,,,,1,1,1,
120243,,,,,,,1,1,1,
120244,,,,,,,2,2,2,
120245,,,,,,,3,3,3,
120246,,,,,,,2,2,2,
120247,,,,,,,1,1,1,
120248,,,,,,,2,2,2,
120249,,,,,,,1,1,1,
120250,,,,,,,1,1,1,
120251,,,,,,,2,2,2,
120252,,,,,,,1,1,1,
120253,,,,,,,3,3,3,
120254,,,,,,,1,1,1,
120255,,,,,,,1,1,1,
120256,,,,,,,1,1,1,
120257,,,,,,,1,1,1,
120258,,,,,,,1,1,1,
120259,,,,,,,2,2,2,
120260,,,,,,,1,1,1,
120261,,,,,,,1,1,1,
120262,,,,,,,3,3,3,
120263,,,,,,,6,6,6,
120264,,,,,,,1,1,1,
120265,,,,,,,2,2,2,
120266,,,,,,,3,3,3,
120267,,,,,,,2,2,2,
120268,,,,,,,1,1,1,
120269,,,,,,,4,4,4,
120270,,,,,,,3,3,3,
120271,,,,,,,5,5,5,
120272,,,,,,,1,1,1,
120273,,,,,,,1,1,1,
120274,,,,,,,3,3,3,
120275,,,,,,,1,1,1,
120276,,,,,,,2,2,2,
120277,,,,,,,2,2,2,
120278,,,,,,,2,2,2,
120279,,,,,,,1,1,1,
120280,,,,,,,1,1,1,
120281,,,,,,,4,4,4,
120282,,,,,,,1,1,1,
120283,,,,,,,4,4,4,
120284,,,,,,,1,1,1,
120285,,,,,,,7,7,7,
120286,,,,,,,3,3,3,
120287,,,,,,,1,1,1,
120288,,,,,,,3,3,3,
120289,,,,,,,1,1,1,
120290,,,,,,,1,1,1,
120291,,,,,,,1,1,1,
120292,,,,,,,10,10,10,
120293,,,,,,,2,2,2,
120294,,,,,,,4,4,4,
120295,,,,,,,1,1,1,
120296,,,,,,,1,1,1,
120297,,,,,,,3,3,3,
120298,,,,,,,2,2,2,
120299,,,,,,,1,1,1,
120300,,,,,,,1,1,1,
120301,,,,,,,1,1,1,
120302,,,,,,,1,1,1,
120303,,,,,,,7,7,7,
120304,,,,,,,1,1,1,
120305,,,,,,,1,1,1,
120306,,,,,,,1,1,1,
120307,,,,,,,7,7,7,
120308,,,,,,,1,1,1,
120309,,,,,,,1,1,1,
120310,,,,,,,2,2,2,
120311,,,,,,,5,5,5,
120312,,,,,,,1,1,1,
120313,,,,,,,4,4,4,
120314,,,,,,,1,1,1,
120315,,,,,,,1,1,1,
120316,,,,,,,2,2,2,
120317,,,,,,,1,1,1,
120318,,,,,,,30,30,30,
120319,,,,,,,2,2,2,
120320,,,,,,,1,1,1,
120321,,,,,,,1,1,1,
120322,,,,,,,2,2,2,
120323,,,,,,,1,1,1,
120324,,,,,,,2,2,2,
120325,,,,,,,1,1,1,
120326,,,,,,,2,2,2,
120327,,,,,,,3,3,3,
120328,,,,,,,1,1,1,
120329,,,,,,,3,3,3,
120330,,,,,,,2,2,2,
120331,,,,,,,1,1,1,
120332,,,,,,,1,1,1,
120333,,,,,,,1,1,1,
120334,,,,,,,1,1,1,
120335,,,,,,,1,1,1,
120336,,,,,,,1,1,1,
120337,,,,,,,1,1,1,
120338,,,,,,,2,2,2,
120339,,,,,,,12,12,12,
120340,,,,,,,2,2,2,
120341,,,,,,,1,1,1,
120342,,,,,,,2,2,2,
120343,,,,,,,1,1,1,
120344,,,,,,,1,1,1,
120345,,,,,,,5,5,5,
120346,,,,,,,1,1,1,
120347,,,,,,,2,2,2,
120348,,,,,,,2,2,2,
120349,,,,,,,1,1,1,
120350,,,,,,,3,3,3,
120351,,,,,,,1,1,1,
120352,,,,,,,1,1,1,
120353,,,,,,,1,1,1,
120354,,,,,,,1,1,1,
120355,,,,,,,5,5,5,
120356,,,,,,,1,1,1,
120357,,,,,,,7,7,7,
120358,,,,,,,1,1,1,
120359,,,,,,,1,1,1,
120360,,,,,,,1,1,1,
120361,,,,,,,1,1,1,
120362,,,,,,,2,2,2,
120363,,,,,,,2,2,2,
120364,,,,,,,1,1,1,
120365,,,,,,,8,8,8,
120366,,,,,,,2,2,2,
120367,,,,,,,4,4,4,
120368,,,,,,,2,2,2,
120369,,,,,,,1,1,1,
120370,,,,,,,2,2,2,
120371,,,,,,,1,1,1,
120372,,,,,,,1,1,1,
120373,,,,,,,1,1,1,
120374,,,,,,,7,7,7,
120375,,,,,,,1,1,1,
120376,,,,,,,2,2,2,
120377,,,,,,,1,1,1,
120378,,,,,,,1,1,1,
120379,,,,,,,1,1,1,
120380,,,,,,,1,1,1,
120381,,,,,,,1,1,1,
120382,,,,,,,3,3,3,
120383,,,,,,,4,4,4,
120384,,,,,,,2,2,2,
120385,,,,,,,1,1,1,
120386,,,,,,,1,1,1,
120387,,,,,,,1,1,1,
120388,,,,,,,2,2,2,
120389,,,,,,,2,2,2,
120390,,,,,,,1,1,1,
120391,,,,,,,1,1,1,
120392,,,,,,,1,1,1,
120393,,,,,,,2,2,2,
120394,,,,,,,1,1,1,
120395,,,,,,,1,1,1,
120396,,,,,,,2,2,2,
120397,,,,,,,1,1,1,
120398,,,,,,,1,1,1,
120399,,,,,,,1,1,1,
120400,,,,,,,1,1,1,
120401,,,,,,,2,2,2,
120402,,,,,,,1,1,1,
120403,,,,,,,1,1,1,
120404,,,,,,,2,2,2,
120405,,,,,,,1,1,1,
120406,,,,,,,1,1,1,
120407,,,,,,,1,1,1,
120408,,,,,,,2,2,2,
120409,,,,,,,2,2,2,
120410,,,,,,,1,1,1,
120411,,,,,,,2,2,2,
120412,,,,,,,5,5,5,
120413,,,,,,,1,1,1,
120414,,,,,,,1,1,1,
120415,,,,,,,3,3,3,
120416,,,,,,,1,1,1,
120417,,,,,,,1,1,1,
120418,,,,,,,1,1,1,
120419,,,,,,,1,1,1,
120420,,,,,,,1,1,1,
120421,,,,,,,1,1,1,
120422,,,,,,,2,2,2,
120423,,,,,,,2,2,2,
120424,,,,,,,2,2,2,
120425,,,,,,,1,1,1,
120426,,,,,,,7,7,7,
120427,,,,,,,2,2,2,
120428,,,,,,,3,3,3,
120429,,,,,,,2,2,2,
120430,,,,,,,1,1,1,
120431,,,,,,,1,1,1,
120432,,,,,,,1,1,1,
120433,,,,,,,2,2,2,
120434,,,,,,,3,3,3,
120435,,,,,,,1,1,1,
120436,,,,,,,1,1,1,
120437,,,,,,,1,1,1,
120438,,,,,,,3,3,3,
120439,,,,,,,1,1,1,
120440,,,,,,,1,1,1,
120441,,,,,,,1,1,1,
120442,,,,,,,3,3,3,
120443,,,,,,,2,2,2,
120444,,,,,,,1,1,1,
120445,,,,,,,1,1,1,
120446,,,,,,,1,1,1,
120447,,,,,,,2,2,2,
120448,,,,,,,1,1,1,
120449,,,,,,,1,1,1,
120450,,,,,,,1,1,1,
120451,,,,,,,1,1,1,
120452,,,,,,,1,1,1,
120453,,,,,,,5,5,5,
120454,,,,,,,1,1,1,
120455,,,,,,,1,1,1,
120456,,,,,,,1,1,1,
120457,,,,,,,1,1,1,
120458,,,,,,,1,1,1,
120459,,,,,,,1,1,1,
120460,,,,,,,2,2,2,
120461,,,,,,,1,1,1,
120462,,,,,,,1,1,1,
120463,,,,,,,1,1,1,
120464,,,,,,,1,1,1,
120465,,,,,,,9,9,9,
120466,,,,,,,2,2,2,
120467,,,,,,,2,2,2,
120468,,,,,,,1,1,1,
120469,,,,,,,1,1,1,
120470,,,,,,,1,1,1,
120471,,,,,,,1,1,1,
120472,,,,,,,1,1,1,
120473,,,,,,,5,5,5,
120474,,,,,,,1,1,1,
120475,,,,,,,2,2,2,
120476,,,,,,,1,1,1,
120477,,,,,,,15,15,15,
120478,,,,,,,1,1,1,
120479,,,,,,,1,1,1,
120480,,,,,,,1,1,1,
120481,,,,,,,1,1,1,
120482,,,,,,,2,2,2,
120483,,,,,,,1,1,1,
120484,,,,,,,1,1,1,
120485,,,,,,,1,1,1,
120486,,,,,,,1,1,1,
120487,,,,,,,2,2,2,
120488,,,,,,,3,3,3,
120489,,,,,,,1,1,1,
120490,,,,,,,1,1,1,
120491,,,,,,,1,1,1,
120492,,,,,,,1,1,1,
120493,,,,,,,4,4,4,
120494,,,,,,,2,2,2,
120495,,,,,,,1,1,1,
120496,,,,,,,1,1,1,
120497,,,,,,,4,4,4,
120498,,,,,,,2,2,2,
120499,,,,,,,3,3,3,
120500,,,,,,,1,1,1,
120501,,,,,,,5,5,5,
120502,,,,,,,1,1,1,
120503,,,,,,,3,3,3,
120504,,,,,,,1,1,1,
120505,,,,,,,1,1,1,
120506,,,,,,,1,1,1,
120507,,,,,,,1,1,1,
120508,,,,,,,5,5,5,
120509,,,,,,,1,1,1,
120510,,,,,,,4,4,4,
120511,,,,,,,1,1,1,
120512,,,,,,,1,1,1,
120513,,,,,,,4,4,4,
120514,,,,,,,3,3,3,
120515,,,,,,,9,9,9,
120516,,,,,,,1,1,1,
120517,,,,,,,4,4,4,
120518,,,,,,,1,1,1,
120519,,,,,,,1,1,1,
120520,,,,,,,1,1,1,
120521,,,,,,,5,5,5,
120522,,,,,,,1,1,1,
120523,,,,,,,1,1,1,
120524,,,,,,,1,1,1,
120525,,,,,,,2,2,2,
120526,,,,,,,1,1,1,
120527,,,,,,,3,3,3,
120528,,,,,,,2,2,2,
120529,,,,,,,1,1,1,
120530,,,,,,,1,1,1,
120531,,,,,,,1,1,1,
120532,,,,,,,3,3,3,
120533,,,,,,,1,1,1,
120534,,,,,,,2,2,2,
120535,,,,,,,1,1,1,
120536,,,,,,,2,2,2,
120537,,,,,,,3,3,3,
120538,,,,,,,2,2,2,
120539,,,,,,,1,1,1,
120540,,,,,,,1,1,1,
120541,,,,,,,1,1,1,
120542,,,,,,,2,2,2,
120543,,,,,,,1,1,1,
120544,,,,,,,2,2,2,
120545,,,,,,,1,1,1,
120546,,,,,,,1,1,1,
120547,,,,,,,1,1,1,
120548,,,,,,,1,1,1,
120549,,,,,,,4,4,4,
120550,,,,,,,1,1,1,
120551,,,,,,,1,1,1,
120552,,,,,,,1,1,1,
120553,,,,,,,1,1,1,
120554,,,,,,,1,1,1,
120555,,,,,,,3,3,3,
120556,,,,,,,3,3,3,
120557,,,,,,,1,1,1,
120558,,,,,,,2,2,2,
120559,,,,,,,2,2,2,
120560,,,,,,,1,1,1,
120561,,,,,,,4,4,4,
120562,,,,,,,1,1,1,
120563,,,,,,,1,1,1,
120564,,,,,,,2,2,2,
120565,,,,,,,5,5,5,
120566,,,,,,,1,1,1,
120567,,,,,,,1,1,1,
120568,,,,,,,14,14,14,
120569,,,,,,,3,3,3,
120570,,,,,,,2,2,2,
120571,,,,,,,1,1,1,
120572,,,,,,,1,1,1,
120573,,,,,,,1,1,1,
120574,,,,,,,1,1,1,
120575,,,,,,,1,1,1,
120576,,,,,,,5,5,5,
120577,,,,,,,1,1,1,
120578,,,,,,,1,1,1,
120579,,,,,,,2,2,2,
120580,,,,,,,3,3,3,
120581,,,,,,,4,4,4,
120582,,,,,,,1,1,1,
